price,bedrooms,bathrooms,sqft,floors,condition,grade,yr_built
697000.0,3,2.25,2420,1.5,5,7,1947
1324050.0,3,3.25,3440,2.0,3,9,2005
490000.0,3,1.75,1600,1.0,3,8,1984
590000.0,3,2.25,2210,1.0,3,8,1951
280000.0,4,1.75,2250,1.0,3,8,1957
515000.0,2,1.0,1680,1.0,4,7,1941
576000.0,3,1.0,1140,1.0,4,7,1909
375000.0,3,1.75,1430,2.0,3,7,1981
478000.0,3,1.0,1440,1.0,4,7,1980
282000.0,3,1.0,1670,1.0,5,7,1977
1400000.0,4,4.5,3080,2.0,3,8,1976
593500.0,5,3.25,4300,2.0,3,8,1972
724950.0,4,3.5,3010,2.0,3,9,2004
306000.0,3,1.75,1560,1.0,4,8,1966
341000.0,4,1.75,1920,1.0,4,8,1975
399950.0,3,2.5,1400,1.0,3,7,1930
534000.0,5,2.0,2280,2.0,3,7,1992
635000.0,6,2.5,3880,2.0,3,7,2003
350000.0,2,1.0,1350,1.0,3,6,1927
856000.0,3,1.5,1480,1.5,3,7,1928
582000.0,4,3.0,1670,3.0,3,8,2000
799000.0,4,2.5,3400,2.0,3,9,2004
423700.0,3,2.5,2070,2.0,3,8,1999
1835000.0,4,3.5,4870,2.0,3,12,1995
322000.0,3,2.0,1760,1.0,3,7,1988
929000.0,4,3.25,4030,2.0,3,9,2002
443000.0,2,1.0,1130,1.0,3,7,1939
441500.0,3,1.75,1510,1.0,3,7,1968
875000.0,4,3.5,3110,2.0,4,8,1979
3600000.0,3,3.25,5020,2.0,3,10,1941
450000.0,2,1.0,740,1.0,4,7,1947
425000.0,3,2.25,1630,1.0,3,7,1974
660000.0,4,1.75,2780,2.0,4,10,1978
763101.0,3,1.75,1990,1.0,4,7,1939
499000.0,4,2.75,2250,2.0,3,9,1992
521000.0,3,1.75,1720,1.0,4,8,1974
302000.0,2,1.0,900,1.0,5,6,1925
293000.0,4,2.25,2360,2.0,3,7,1998
335000.0,3,2.25,1530,2.0,3,7,2011
499000.0,2,1.0,1450,2.0,3,7,1919
600000.0,3,1.75,2040,1.5,3,7,1924
720000.0,4,1.75,2620,1.5,4,9,1962
195000.0,2,2.0,1180,2.0,3,6,2005
249000.0,3,1.0,1110,1.0,3,7,1952
334000.0,3,2.25,1840,2.0,3,7,1989
599950.0,4,1.75,2720,1.0,3,8,1952
149900.0,2,1.75,1090,1.0,4,8,1982
700000.0,4,1.75,1730,1.0,3,7,1945
525000.0,4,1.5,1170,1.0,4,6,1960
1049000.0,4,3.75,4740,2.0,4,10,1991
402000.0,3,2.5,1960,1.0,4,7,1977
450000.0,3,2.0,1430,1.0,3,7,1947
520000.0,3,2.25,2510,2.0,3,8,1981
205000.0,3,1.75,1420,1.0,5,7,1980
635000.0,3,2.25,2680,1.0,3,9,2004
210500.0,3,1.0,1220,1.0,5,7,1958
406650.0,2,1.0,1070,1.0,3,6,1940
350000.0,3,1.75,1580,1.0,4,7,1968
425000.0,4,1.75,1820,1.0,3,7,1942
798000.0,3,3.5,3590,2.0,3,10,1999
180000.0,3,1.0,1960,2.0,2,5,1908
1250000.0,5,3.25,3160,2.0,5,8,1972
435000.0,4,2.0,2030,2.0,4,7,1925
355000.0,3,1.5,1240,1.0,3,7,1962
3000000.0,5,3.25,5370,2.0,3,10,1918
685000.0,5,2.5,2670,2.0,5,9,1958
311000.0,3,1.0,1640,1.0,4,7,1960
305000.0,4,2.25,2130,1.0,4,7,1966
675000.0,3,2.5,2550,1.5,4,7,1924
769000.0,4,2.75,3630,1.0,4,8,1968
430000.0,3,1.5,1690,1.5,5,7,1954
516250.0,6,2.0,2390,1.5,4,7,1925
760000.0,3,3.5,2350,1.0,5,7,1940
579950.0,3,3.5,1420,2.0,3,8,2003
476000.0,3,2.25,1570,1.0,4,8,1980
510000.0,3,1.75,1600,1.0,4,7,1967
205000.0,2,1.0,720,1.0,3,6,1955
240000.0,3,1.0,1470,1.0,3,7,1969
738000.0,5,3.5,2790,2.0,3,10,1991
420000.0,3,1.75,1720,1.0,5,6,1940
455000.0,3,1.75,1300,1.0,4,7,1969
765000.0,4,1.0,2520,1.5,5,8,1912
372000.0,4,1.5,1780,1.5,4,7,1962
160000.0,3,1.0,1200,1.0,2,6,1948
772000.0,4,2.5,2990,2.0,3,9,2003
1125000.0,5,1.75,1910,2.0,4,9,1906
479000.0,3,1.0,1370,1.5,3,7,1924
570000.0,3,2.5,1910,2.0,3,8,1999
350000.0,4,1.0,1170,1.5,3,6,1959
353000.0,3,2.5,1250,3.0,3,8,2004
699000.0,5,2.5,3340,2.0,3,10,2002
265000.0,3,2.0,1380,2.0,4,7,1955
167000.0,1,1.0,780,1.5,3,6,1989
500000.0,4,2.25,2080,1.0,3,8,1964
700000.0,3,1.0,1410,2.0,4,6,1901
295000.0,1,1.0,520,1.0,3,6,1918
1010000.0,4,3.5,3500,2.0,3,9,2004
209000.0,2,1.0,840,1.0,5,6,1969
276000.0,3,1.75,2240,1.0,4,7,1968
380000.0,4,2.5,2100,2.0,3,8,2002
315000.0,3,1.5,1750,1.0,3,7,1954
685530.0,4,2.5,3130,2.0,3,9,1996
254600.0,3,2.0,1470,1.0,4,7,1968
230000.0,3,2.0,1440,1.0,4,6,1942
335000.0,3,3.0,1430,3.0,3,8,2003
550000.0,4,2.5,2170,1.0,3,7,1980
123300.0,3,1.0,1150,1.5,4,7,1956
275436.0,4,2.75,2170,1.5,3,7,1966
325000.0,4,3.5,2630,1.5,3,7,1984
635000.0,4,2.5,2490,2.0,3,9,1997
513000.0,3,1.75,1710,1.0,4,7,1944
580000.0,4,2.5,2130,1.0,3,8,1980
225000.0,3,1.0,940,1.0,3,7,1954
265000.0,3,1.0,1400,1.0,3,7,1961
313000.0,4,1.75,1630,1.0,3,7,1978
296000.0,2,1.0,1370,1.0,3,7,1948
655500.0,4,2.75,2380,1.0,3,8,1957
250750.0,5,1.75,2140,1.0,4,8,1951
438000.0,4,2.5,1970,2.0,3,8,2004
590000.0,3,2.75,2550,2.0,4,8,1967
329500.0,3,1.0,1080,1.0,4,7,1947
1195000.0,3,2.25,3070,2.0,3,10,1987
415000.0,2,1.0,1470,1.0,3,6,1944
900000.0,4,2.5,3620,2.0,3,10,1984
378000.0,3,1.5,1050,1.0,3,7,1975
474000.0,2,1.0,1050,1.0,5,6,1905
464000.0,3,1.0,1320,2.0,3,7,1900
310000.0,3,1.0,1210,1.0,4,7,1956
580000.0,3,1.5,1860,2.0,5,7,1952
999000.0,3,2.75,2830,1.0,4,8,1962
510000.0,2,1.0,810,1.0,5,6,1942
650000.0,3,1.5,1630,1.0,3,7,1940
196000.0,3,1.0,880,1.0,4,7,1978
220000.0,4,1.75,1660,1.0,3,6,1952
855000.0,3,2.25,3440,2.0,3,10,1985
483000.0,3,1.75,2110,1.0,4,8,1978
400000.0,3,1.0,1060,1.0,3,7,1952
435000.0,3,2.5,1900,2.0,3,8,1993
219500.0,1,1.0,820,1.0,3,8,2007
2950000.0,4,3.5,4860,2.0,3,12,1996
427000.0,3,2.5,2050,3.0,3,7,2008
430000.0,2,1.5,1090,1.5,3,7,1900
685000.0,2,1.5,1090,1.5,3,7,1900
495000.0,2,1.5,1920,1.0,3,7,1937
299950.0,3,2.5,1870,2.0,3,7,1990
390000.0,4,1.75,2690,1.5,3,7,1940
385000.0,3,1.75,2160,1.5,4,7,1928
740000.0,4,2.5,3000,2.0,3,9,1995
991700.0,4,3.0,2290,2.0,3,9,1924
765000.0,3,2.75,2250,2.5,4,9,1909
802000.0,4,2.25,2130,2.0,4,8,1961
950000.0,4,2.75,2500,1.0,4,8,1969
392000.0,4,2.5,2300,2.0,3,7,1988
590000.0,3,2.5,3360,1.0,3,8,1989
425000.0,4,2.5,1920,2.0,2,7,1989
765000.0,5,1.75,2440,1.5,4,8,1944
313500.0,3,2.25,1440,2.0,4,7,1983
320000.0,3,1.0,1780,2.0,4,6,1947
604000.0,4,1.75,1490,1.0,3,8,1960
570000.0,3,2.0,1400,2.0,3,8,2004
639000.0,4,2.5,2150,2.0,4,8,1982
335000.0,4,2.0,1910,1.0,4,7,1963
896000.0,4,1.75,2660,2.0,4,8,1917
259500.0,3,1.75,1650,1.0,3,7,1957
637000.0,3,2.0,1980,1.0,4,7,1958
307450.0,4,2.75,2690,1.0,3,8,1980
535000.0,3,1.75,1380,1.0,4,7,1925
669500.0,4,2.25,2500,1.5,4,7,1940
259000.0,3,1.75,1590,1.0,3,7,1952
441000.0,4,1.5,1100,1.0,1,7,1919
228800.0,4,2.5,1470,2.0,3,7,2003
530000.0,2,2.0,1680,1.0,3,8,2006
524000.0,2,2.0,1450,1.0,4,6,1924
430000.0,4,2.25,2020,1.5,5,8,1925
1325000.0,4,3.25,2470,1.5,5,9,1906
210000.0,3,1.0,1230,1.0,3,7,1969
449000.0,4,2.5,1850,1.0,3,7,1930
945000.0,2,2.5,2540,2.0,3,9,2004
200450.0,3,1.0,970,1.0,3,6,1957
219950.0,3,1.5,1070,1.0,3,6,1985
659500.0,4,3.0,2620,1.0,4,8,1956
746000.0,4,2.75,2110,1.5,5,8,1966
540000.0,3,1.75,2110,1.0,3,8,1982
485000.0,5,2.0,1910,1.0,3,7,1968
202000.0,2,1.0,670,1.0,3,6,1942
2525000.0,4,5.5,6930,1.0,4,11,1950
502000.0,3,2.75,2010,1.0,3,8,1979
279000.0,2,2.75,1770,1.0,3,8,2003
409500.0,3,1.0,1340,1.0,4,7,1921
453000.0,3,2.0,1660,1.0,3,7,1983
367000.0,4,1.0,1820,1.5,3,6,1947
550000.0,3,2.5,2510,2.0,3,9,1992
273500.0,3,1.5,1560,1.0,3,7,1962
505000.0,4,3.0,2280,1.0,3,7,1978
770000.0,3,2.5,2650,2.0,3,9,1994
565000.0,4,2.25,2470,2.0,3,8,1984
316000.0,3,0.75,1270,1.0,5,7,1971
160000.0,4,1.0,1520,1.5,3,7,1960
170000.0,3,1.0,1310,1.0,3,7,1956
235000.0,3,1.0,1310,1.0,3,7,1956
1799000.0,4,3.5,3930,2.0,3,12,1999
310000.0,3,1.0,990,1.0,3,7,1967
285000.0,4,1.75,2080,1.0,4,7,1955
280000.0,2,1.0,960,1.0,3,6,1942
2298000.0,4,4.25,4070,2.0,3,10,2004
763776.0,4,2.5,2750,2.0,3,9,1989
530000.0,5,2.75,3230,1.0,3,8,1965
362000.0,1,1.0,890,1.5,3,7,1996
430000.0,2,1.0,990,1.0,3,6,1931
456500.0,3,1.0,1290,1.5,4,7,1919
445000.0,4,2.5,2170,2.0,3,7,1989
386900.0,3,1.0,1330,1.0,3,7,1963
479000.0,3,1.0,1340,1.0,4,7,1955
525000.0,3,2.5,2200,2.0,3,8,2000
272000.0,4,1.75,2520,1.0,3,7,1979
517000.0,4,1.0,1180,1.5,3,7,1950
615000.0,3,1.75,2660,1.0,4,8,1951
439000.0,3,1.75,1250,1.0,3,7,1965
716000.0,3,2.5,2270,1.0,4,10,1988
308000.0,2,1.0,1080,1.0,4,7,1942
800000.0,3,2.25,1620,2.0,4,8,1926
575000.0,3,2.0,940,1.0,3,7,1941
219950.0,3,1.5,1620,1.0,4,7,1967
770000.0,4,2.5,2350,2.0,4,8,1987
424950.0,3,1.75,2090,1.0,3,7,1967
387000.0,3,2.25,1760,2.0,3,7,1984
790000.0,4,1.75,2050,1.0,3,8,1974
156000.0,2,1.0,600,1.0,3,5,1933
580000.0,2,1.0,2540,1.0,5,8,1942
490000.0,4,2.25,2090,2.0,3,8,1970
950000.0,5,3.25,2700,2.0,3,9,1926
400000.0,2,2.5,1410,2.0,3,8,2008
325000.0,2,2.5,1170,2.0,3,8,2008
365000.0,4,2.5,2540,2.0,3,9,2002
255000.0,3,1.75,2190,1.5,4,7,1920
985000.0,5,3.5,3890,2.0,3,9,1984
595000.0,4,2.5,2030,1.0,3,7,1967
427500.0,3,1.0,1350,1.0,5,7,1944
728000.0,3,1.5,1940,1.5,3,8,1915
549950.0,2,1.0,1260,1.0,3,7,1940
650000.0,3,2.0,2800,1.0,3,7,1954
1125000.0,5,3.25,3080,1.0,4,9,1968
203000.0,3,1.0,840,1.0,5,6,1969
311000.0,2,1.0,860,1.0,5,6,1903
387500.0,6,2.0,2400,1.0,3,6,1932
370000.0,4,2.0,1640,1.0,3,7,1963
228000.0,2,1.0,1060,1.0,3,6,1951
740000.0,2,1.75,2080,1.0,5,7,1923
200000.0,4,2.0,2090,1.0,3,7,1974
660000.0,3,1.0,1240,1.0,4,7,1927
275000.0,4,2.0,2030,2.0,3,7,1944
708000.0,2,1.0,1120,1.0,3,7,1938
280000.0,3,2.5,1270,2.0,3,8,1993
325000.0,4,2.5,2260,2.0,3,8,2002
495000.0,3,2.5,1780,2.0,3,7,1995
691000.0,2,2.0,1780,1.5,3,7,1922
2288000.0,4,2.5,4080,2.0,4,11,1983
329500.0,3,2.5,2120,1.0,5,7,1979
348000.0,3,2.5,2060,2.0,3,9,1989
425000.0,2,1.0,1670,1.0,4,7,1947
210000.0,3,1.0,1080,1.0,3,6,1942
285000.0,2,1.0,1210,1.0,3,6,1951
222000.0,3,1.0,990,1.0,3,6,1966
200000.0,4,2.5,1720,1.0,3,7,1961
247500.0,3,2.0,1530,1.0,3,7,1995
1500000.0,4,5.5,6550,1.0,3,11,2006
190000.0,3,1.75,1100,1.0,3,6,1942
975000.0,4,2.5,3020,1.5,4,9,1921
1130000.0,4,3.0,3180,2.0,4,9,1925
283200.0,4,1.75,1830,1.0,4,8,1958
650000.0,3,2.5,2540,1.0,4,8,1937
449500.0,3,2.0,1770,1.0,4,7,1954
400000.0,3,1.75,1470,1.0,3,7,1987
89950.0,1,1.0,570,1.0,3,5,1942
158800.0,3,1.0,960,1.0,3,6,1950
870000.0,4,3.0,2940,2.0,3,9,2011
196000.0,3,1.5,1000,1.0,3,6,1989
850000.0,3,1.75,2450,1.0,5,8,1940
775000.0,4,2.5,3310,2.0,3,9,2005
483500.0,3,2.5,1670,2.0,3,8,2001
387000.0,3,1.5,1620,2.0,3,7,1990
900000.0,3,3.0,2990,2.0,3,10,1951
336000.0,3,1.5,1240,1.0,3,7,1964
415000.0,2,1.0,670,1.0,5,6,1949
380000.0,0,0.0,1470,3.0,3,8,2006
350000.0,3,1.5,1320,1.0,3,6,1909
1320000.0,4,5.25,6110,2.0,3,11,2005
765000.0,3,1.75,2440,1.0,4,8,1945
527000.0,4,2.5,2900,2.0,3,8,2013
524000.0,4,2.75,2310,1.5,5,8,1908
448000.0,2,1.0,1110,1.0,3,6,1937
775000.0,4,3.25,4100,2.0,3,9,1981
176500.0,3,1.0,930,1.5,4,5,1910
750000.0,4,2.25,2420,1.0,4,8,1952
1265000.0,4,2.25,2870,1.0,5,8,1951
250000.0,3,1.0,1480,1.0,3,7,1958
759000.0,3,2.75,1960,1.5,5,8,1900
640000.0,3,2.0,1470,1.5,4,7,1926
990000.0,3,3.25,2460,2.0,5,8,1910
395000.0,4,1.75,1960,1.0,4,7,1946
275000.0,2,1.5,1160,2.0,3,7,2006
390000.0,3,2.5,1910,2.0,3,8,1997
752500.0,5,2.75,2720,1.5,4,8,1913
450000.0,2,1.0,1020,1.5,4,6,1906
473000.0,2,1.0,900,1.0,4,7,1909
178500.0,3,1.75,1120,1.0,3,7,1973
485000.0,3,2.5,2340,1.0,3,8,1985
215000.0,3,1.5,1410,1.0,4,7,1982
589000.0,4,1.75,1920,1.0,5,7,1919
325000.0,4,1.75,1370,1.0,3,6,1918
580000.0,3,2.5,1590,2.5,3,8,2004
181100.0,4,1.75,1850,1.0,3,7,1954
345000.0,3,2.0,1430,1.0,4,7,1908
781000.0,3,1.75,1940,1.0,3,8,1960
402500.0,4,1.0,1270,1.5,3,7,1903
426000.0,3,1.5,1380,1.0,3,7,1948
389000.0,3,2.5,1720,2.0,3,7,2005
670000.0,6,3.0,4050,2.0,4,8,1970
1506000.0,4,3.25,3660,2.5,3,10,1909
288400.0,3,2.25,1870,2.0,3,7,1997
700000.0,4,2.0,2230,1.5,5,7,1908
830000.0,4,3.0,2020,1.0,3,8,1968
1899000.0,2,2.75,3690,2.0,3,12,1989
350500.0,2,1.0,1450,1.0,3,7,1967
431000.0,3,1.75,1630,1.0,4,7,1956
485000.0,3,2.5,1840,1.0,3,8,1958
780000.0,3,1.5,1620,1.0,4,8,1949
720000.0,2,1.5,1840,1.0,3,8,1957
415000.0,3,1.0,1360,1.0,3,7,1971
480000.0,4,1.0,2080,1.0,3,7,1941
452250.0,4,2.25,2550,1.0,4,7,1979
316000.0,3,2.5,2550,2.0,3,8,1985
700000.0,2,1.0,1160,1.0,3,6,1945
285000.0,4,2.0,1760,1.0,3,7,1925
575000.0,3,1.75,1720,1.0,5,7,1906
590000.0,3,2.25,2300,1.0,4,8,1960
587500.0,4,1.75,2500,1.0,3,8,1956
364000.0,4,2.25,1750,1.5,4,8,1968
490000.0,3,2.5,1890,2.0,3,8,1986
410000.0,3,2.25,1800,1.0,4,8,1978
520000.0,3,2.5,2160,2.0,3,9,1999
389000.0,3,1.0,1380,1.0,4,7,1947
450000.0,2,1.0,1180,1.0,3,7,1910
325000.0,3,2.5,2550,2.0,3,7,2006
660000.0,2,1.0,1070,1.0,3,7,1924
850000.0,3,2.25,2870,2.0,3,10,1995
285000.0,3,2.5,1940,2.0,3,7,1990
395000.0,2,1.0,870,1.0,4,7,1923
440000.0,3,2.0,1550,2.0,3,7,1996
249000.0,3,1.75,1400,1.5,5,6,1917
635000.0,3,1.75,1210,1.5,4,8,1930
515000.0,3,2.5,3430,2.0,3,9,2001
1400000.0,3,3.25,3020,2.0,4,9,1954
200000.0,2,1.0,950,1.0,3,6,1955
1135000.0,4,2.75,3370,1.0,3,9,1970
445000.0,4,1.0,1460,1.0,3,6,1946
555000.0,3,1.5,1740,1.5,4,7,1920
537000.0,4,2.0,1720,1.0,4,7,1950
315000.0,3,1.75,1480,1.0,4,7,1968
805000.0,5,2.5,3320,2.0,3,9,2000
414000.0,4,2.5,3490,1.5,4,8,1969
375000.0,2,1.5,1160,2.0,3,7,2002
401000.0,4,1.75,3010,1.0,3,8,1952
210000.0,3,1.0,1030,1.0,3,7,1967
365000.0,2,1.0,980,1.0,4,7,1939
178000.0,5,1.5,1990,1.0,3,7,1960
710000.0,2,1.0,1790,1.0,4,7,1923
255000.0,2,1.0,810,1.0,1,6,1928
528000.0,5,2.25,2940,1.0,3,8,1977
537000.0,4,4.25,4883,2.0,3,10,2006
442000.0,4,1.5,1360,1.0,3,7,1955
375000.0,3,1.75,1370,1.0,3,7,1978
637250.0,4,2.5,2120,2.0,3,9,2005
427500.0,3,1.75,1240,1.0,5,7,1942
700000.0,4,2.5,2770,2.0,3,8,2004
680000.0,3,1.75,1660,1.0,4,7,1909
393820.0,2,2.0,1170,1.0,3,7,1941
525000.0,4,2.75,2470,1.0,5,7,1940
505000.0,2,1.75,1310,1.0,2,7,1929
555565.0,3,2.0,1670,1.0,4,7,1959
650000.0,3,1.75,1660,1.0,4,7,1942
632500.0,5,3.25,3500,2.0,3,8,2005
269000.0,3,2.5,1440,2.0,3,7,2005
405000.0,4,2.75,2360,1.0,3,7,1978
845000.0,3,3.5,3460,2.0,3,10,1986
234000.0,3,1.0,1750,1.0,4,7,1961
638000.0,4,1.75,1470,1.5,4,7,1946
290000.0,3,1.75,1710,1.0,3,7,1967
262000.0,1,0.75,520,1.0,5,3,1920
270000.0,4,2.5,2350,2.0,3,8,2003
875000.0,4,2.25,2380,2.0,4,9,1948
299000.0,3,2.25,1920,2.0,4,8,1982
551000.0,3,1.0,1580,1.0,5,7,1947
350000.0,3,2.75,3070,2.0,3,7,1950
1901000.0,3,2.5,2660,2.0,3,10,1992
511718.0,2,1.75,1700,1.0,3,6,1915
965000.0,4,3.25,5010,2.0,5,9,1978
475000.0,4,2.25,2680,2.0,3,7,1999
1062000.0,4,2.75,2720,1.5,5,8,1928
252000.0,2,1.0,940,1.0,4,6,1926
580000.0,6,2.5,3596,1.0,5,8,1964
374950.0,2,2.25,1240,2.0,3,8,2008
739000.0,5,4.0,4660,2.0,4,9,1979
271000.0,4,1.75,1710,1.0,5,7,1975
230000.0,2,1.0,930,1.0,3,6,1986
210000.0,3,2.25,1430,1.0,3,7,1984
350000.0,3,2.75,1650,2.0,4,7,1988
491500.0,3,2.25,1560,1.0,4,7,1968
325000.0,3,2.5,1870,1.0,4,7,1994
190000.0,3,2.0,1320,1.0,3,7,1987
658600.0,4,2.0,1400,1.5,4,7,1945
299950.0,3,1.5,1940,1.0,3,7,1958
464000.0,5,2.0,2000,1.5,3,6,1931
308000.0,3,1.0,1640,1.5,3,6,1942
625000.0,3,1.0,1020,1.0,3,6,1919
240000.0,3,1.75,1630,1.0,4,7,1977
530000.0,4,2.5,2940,2.0,3,9,1995
1000000.0,5,4.5,2120,2.0,5,8,1939
439000.0,1,1.0,790,1.0,3,7,1918
575000.0,4,1.75,2020,1.0,4,6,1948
418000.0,3,1.75,1530,1.0,3,7,1959
1208000.0,4,3.75,3250,2.0,4,9,1930
1100000.0,4,3.75,2930,1.5,5,9,1925
1900000.0,3,3.75,3150,2.0,3,10,2007
580000.0,3,2.5,2180,2.0,3,9,1985
380000.0,2,1.0,1040,1.0,5,7,1939
256000.0,3,1.0,880,1.0,4,5,1924
349950.0,3,1.0,1400,1.0,3,8,1957
691500.0,4,2.5,2600,2.0,3,7,1962
556000.0,3,1.75,1590,1.5,4,7,1908
218000.0,3,2.25,1610,1.0,4,8,1968
425000.0,4,2.0,1390,1.5,5,7,1908
935000.0,3,3.25,3710,2.0,3,10,1998
732000.0,4,1.75,2360,1.0,4,9,1974
805500.0,3,1.0,1440,1.0,4,7,1952
507250.0,3,1.75,1400,1.0,3,6,1915
800000.0,4,2.5,4600,2.0,3,10,1990
600000.0,3,2.25,2100,2.0,4,8,1979
627800.0,4,1.75,2010,1.0,3,9,1982
660000.0,2,2.25,2550,2.0,5,7,1902
153503.0,2,2.5,1240,2.0,3,7,1986
456500.0,3,2.25,2090,1.0,3,7,1975
1306000.0,5,2.5,2770,2.0,3,9,2002
843500.0,3,2.5,3560,2.0,3,11,1997
625000.0,3,1.0,1240,1.0,3,7,1925
527000.0,2,1.75,1640,1.0,3,7,1921
1965000.0,5,3.75,3940,1.5,4,9,1951
1003000.0,5,2.5,3150,2.0,4,9,1969
855000.0,4,3.0,2550,2.0,3,8,1908
725000.0,4,3.25,3940,2.0,3,9,2000
315000.0,1,1.0,580,1.0,3,6,2000
180000.0,3,1.75,1330,1.0,3,7,1978
700000.0,2,1.0,930,1.0,3,7,1926
476500.0,3,1.0,1060,2.0,4,7,1962
193000.0,3,1.5,1180,1.0,3,7,1960
295000.0,4,2.5,1850,2.0,3,7,1990
363000.0,2,1.0,820,1.0,4,6,1925
875000.0,4,2.5,3600,2.0,4,11,1990
257200.0,3,2.0,1850,1.0,4,7,1952
555000.0,3,2.0,2240,1.0,3,8,1968
380000.0,3,2.25,1860,2.0,4,7,1963
282000.0,4,2.75,2390,2.0,3,7,1989
545000.0,4,2.5,2040,2.0,3,7,1990
550000.0,3,1.5,1900,1.5,3,7,1926
921500.0,3,1.5,1900,1.5,3,7,1926
885000.0,3,1.5,2200,2.0,5,7,1904
820000.0,4,2.25,2280,1.5,3,8,1940
289000.0,3,1.0,1090,1.0,5,6,1981
334000.0,1,1.0,670,1.0,3,7,1942
206000.0,3,1.0,1050,1.0,5,5,1906
491950.0,3,2.25,2090,1.0,3,7,1958
430000.0,3,2.5,2030,2.0,3,8,2003
208000.0,3,2.0,1250,1.0,4,7,1980
245000.0,4,2.25,2600,1.0,3,8,1978
426000.0,2,1.0,640,1.0,4,6,1918
400000.0,3,2.5,2120,2.0,3,7,2006
553000.0,3,1.0,1330,1.0,3,7,1942
296000.0,2,1.0,750,1.0,3,5,1948
428000.0,3,2.5,2230,1.0,4,8,1977
325000.0,4,2.5,1890,1.0,3,7,1980
294000.0,2,1.0,820,1.0,5,6,1952
410000.0,3,1.75,1880,1.0,4,7,1977
590000.0,4,4.25,2360,2.0,4,8,1939
445000.0,3,2.25,1850,2.0,4,7,1985
921000.0,4,2.5,2310,2.0,4,8,1928
496000.0,3,1.5,2520,1.0,3,8,1955
95000.0,2,1.0,800,1.0,3,7,1947
359000.0,4,1.75,1580,1.0,4,6,1945
452500.0,3,2.5,2430,1.0,4,7,1985
555000.0,4,1.75,2350,1.5,4,7,1946
549900.0,5,3.0,3800,1.5,4,9,1984
569000.0,5,3.0,3670,1.0,5,8,1952
318500.0,4,2.0,1780,1.0,5,7,1974
487028.0,2,1.5,1295,2.0,3,9,2007
240000.0,3,1.0,1350,1.0,4,7,1959
253000.0,3,2.25,1440,1.0,3,7,1965
380000.0,5,1.75,1320,1.0,4,7,1947
250000.0,2,0.75,700,1.0,4,6,1958
368500.0,2,1.75,2510,2.0,3,9,1977
340000.0,3,1.0,3180,1.0,3,8,1969
400000.0,2,1.0,910,1.0,3,7,1918
835000.0,3,2.0,1570,1.5,5,8,1927
299000.0,3,2.5,2450,2.0,3,8,1993
1675000.0,6,2.25,4910,2.5,5,10,1910
265000.0,3,2.0,1570,1.0,3,7,1998
437500.0,4,2.5,2680,2.0,3,8,1998
865000.0,3,1.75,2090,2.0,3,7,1947
626000.0,3,2.0,2150,1.0,3,8,1988
247300.0,2,2.0,1140,2.0,3,7,2009
2075000.0,4,3.5,4230,2.0,3,11,1997
425000.0,3,1.0,1790,1.5,2,8,1937
905000.0,5,3.5,3100,1.0,3,9,1970
641250.0,3,2.5,2220,3.0,3,10,1990
675000.0,4,2.5,2370,2.0,3,8,1984
845000.0,4,2.75,4070,2.0,3,9,2002
401500.0,4,1.0,1790,1.0,4,7,1954
395000.0,3,2.5,1610,2.0,3,7,1987
1100000.0,5,2.75,2830,1.0,5,7,1958
145000.0,3,1.0,1010,1.0,3,6,1954
900000.0,3,1.0,1560,1.5,3,8,1930
374500.0,3,1.5,1330,1.0,4,7,1968
850000.0,4,2.25,2330,2.0,4,8,1965
490000.0,3,1.0,960,1.0,3,7,1951
304000.0,3,2.5,1710,2.0,3,8,1993
400000.0,4,2.25,2230,1.0,4,7,1963
454000.0,3,2.0,1700,2.0,3,8,1992
160000.0,2,2.0,1040,1.0,2,6,1950
542000.0,3,1.75,1070,1.0,3,7,1966
403500.0,5,2.5,3600,1.0,4,8,1968
418000.0,4,2.5,2750,2.0,3,7,2003
406000.0,4,1.5,1920,2.0,3,7,1951
242500.0,3,2.25,1770,1.0,3,7,1978
425000.0,4,2.5,2460,2.0,3,9,2003
613000.0,4,2.0,1550,1.5,3,7,1909
189000.0,3,2.0,1460,1.0,2,7,1995
700000.0,4,2.25,2440,1.5,3,7,1947
750000.0,3,1.0,1640,1.5,4,7,1935
494000.0,2,1.0,1290,1.0,4,7,1906
700000.0,4,3.0,3150,2.0,3,9,2000
705000.0,2,2.5,2305,1.0,3,8,2007
356000.0,2,1.75,1060,1.0,3,7,1977
625000.0,3,1.75,2060,1.0,4,7,1984
144975.0,2,1.0,900,1.0,3,5,1940
970000.0,4,4.5,3890,2.0,3,11,2004
415000.0,3,1.75,1910,1.0,3,7,1977
485000.0,4,3.0,2340,1.0,4,8,1979
799950.0,3,3.0,2900,2.0,3,10,1997
783350.0,4,2.5,3290,2.0,3,10,1991
430000.0,1,1.0,630,1.0,3,7,1943
2544750.0,5,4.75,5410,2.0,4,10,1941
975000.0,4,2.5,4270,1.0,3,10,1991
950000.0,3,1.5,1700,1.0,3,7,1950
350000.0,2,1.0,1430,1.5,3,7,1944
637000.0,4,2.75,2850,2.0,3,8,2008
895000.0,3,2.0,2160,1.0,3,10,1991
579000.0,2,2.0,1760,1.0,5,7,1946
314900.0,4,1.75,2700,1.0,3,7,1958
122000.0,2,1.0,860,1.0,3,6,1945
405000.0,2,1.0,880,1.0,5,7,1927
